BlockFire,func_265_g,*,*,getChanceToEncourageFire,"Retrieves a specified block's chance to encourage their neighbors to burn and if the number is greater than the current number passed in it will return its number instead of the passed in one.  Args: world, x, y, z, curChanceToEncourageFire"
BlockFire,func_264_a,*,*,setBurnRate,"Sets the burn rate for a block. The larger abilityToCatchFire the more easily it will catch on fire Args: blockID, unknown1, abilityToCatchFire"
BlockFire,func_262_i,*,*,getChanceOfNeighborsEncouragingFire,"Gets the highest chance of a neighbor block encouraging this block to catch fire"
BlockFire,func_261_b,*,*,canBlockCatchFire,"Checks the specified block coordinate to see if it can catch fire.  Args: blockAccess, x, y, z"
BlockPortal,func_260_c,*,*,shouldSideBeRendered,"Returns true if the given side of this block type should be rendered, if the adjacent block is at the given coordinates.  Args: blockAccess, x, y, z, side"
GuiMainMenu,func_592_j,*,*,getRand,"Returns the random number generator."
ImageBuffer,func_883_a,*,*,parseUserSkin,"*"
MaterialLogic,func_881_b,*,*,getCanBlockGrass,"Will prevent grass from growing on dirt underneath and kill any grass below it if it returns true"
MaterialLogic,func_880_c,*,*,getIsSolid,"Returns if this material is considered solid or not"
ItemStack,func_1090_a,*,*,useItem,"Uses the item stack by the player. Gives the coordinates of the block its being used against and the side. Args: player, world, x, y, z, side"
DataWatcher,func_21126_a,*,*,updateWatchedObjectsFromList,"*"
ItemStack,func_1092_a,*,*,hitEntity,"Calls the corresponding fct in di"
ItemStack,func_1093_a,*,*,useItemRightClick,"Called whenever this item stack is equipped and right clicked. Returns the new item stack to put in the position where this item is. Args: world, player"
ItemStack,func_1098_a,*,*,getStrVsBlock,"Returns the strength of the stack against a given block."
EntityPlayer,func_20058_b,*,*,onItemStackChanged,"*"
MathHelper,func_1108_b,*,*,floor_double,"Returns the greatest integer less than or equal to the double argument"
MathHelper,func_1109_a,*,*,sqrt_double,"*"
MathHelper,func_1106_a,*,*,sin,"sin looked up in a table"
MathHelper,func_1107_a,*,*,abs_max,"Maximum of the absolute value of two numbers."
CraftingInventoryCB,func_1104_a,*,*,onCraftGuiClosed,"Callback for when the crafting gui is closed."
ItemStack,func_1102_e,*,*,copy,"Returns a new stack with the same properties."
CraftingInventoryCB,func_1103_a,*,*,onCraftMatrixChanged,"Callback for when the crafting matrix is changed."
ItemStack,func_1100_b,*,*,useItemOnEntity,"Uses the stack on the entity."
ItemStack,func_1101_b,*,*,damageItem,"Raise the damage on the item by the argument. If the dmg is superior to health, destroy one element of the stack."
TileEntityRenderer,func_1028_a,*,*,hasSpecialRenderer,"Returns true if this TileEntity instance has a TileEntitySpecialRenderer associated with it, false otherwise."
TileEntityRenderer,func_1032_a,*,*,renderTileEntityAt,"Render this TileEntity at a given set of coordinates"
TileEntityRenderer,func_1030_a,*,*,renderTileEntity,"Render this TileEntity at its current position from the player"
Path,func_1036_b,*,*,dequeue,"Returns and removes the first point in the path"
Path,func_1037_b,*,*,sortForward,"Sorts a point to the right"
Path,func_1034_a,*,*,addPoint,"Adds a point to the path"
Path,func_1035_a,*,*,changeDistance,"Changes the provided point's distance to target"
EntityPigZombie,func_4049_h,*,*,becomeAngryAt,"Causes this PigZombie to become angry at the supplied Entity (which will be a player)."
Path,func_1038_a,*,*,clearPath,"Clears the path"
Path,func_1039_c,*,*,isPathEmpty,"Returns true if this path contains no points"
GameSettings,func_6519_a,*,*,loadOptions,"Loads the options from the options file. It appears that this has replaced the previous 'loadOptions'"
BlockPressurePlate,func_231_b,*,*,isPoweringTo,"Is this block powering the block on the specified side"
EntityGhast,func_418_b_,*,*,updatePlayerActionState,"*"
EntityCreeper,func_419_b,*,*,onDeath,"Called when the mob's health reaches 0."
EntityLiving,func_415_z,*,*,spawnExplosionParticle,"Spawns an explosion particle around the Entity's location"
EntityLiving,func_416_a,*,*,rayTrace,"Performs a ray trace for the distance specified and using the partial tick time. Args: distance, partialTickTime"
GuiDispenser,func_589_a,*,*,drawGuiContainerBackgroundLayer,"Draw the background layer for the GuiContainer (everything behind the items)"
GuiSelectWorld,func_586_d,*,*,getWorldName,"Returns the name of the selected world."
Packet,func_326_b,*,*,getPacketId,"Returns the ID of this packet."
World,func_635_c,*,*,setBlockMetadata,"Set the metadata of a block in global coordinates"
Packet,func_325_a,*,*,getNewPacket,"Returns a new instance of the specified Packet class."
World,func_630_d,*,*,blockExists,"Returns whether a block exists at world coordinates x, y, z"
Packet7,func_323_a,*,*,processPacket,"Passes this Packet on to the NetHandler for processing."
TileEntityMobSpawner,func_21099_a,*,*,getMobID,"*"
TileEntityMobSpawner,func_21098_a,*,*,setMobID,"*"
World,func_639_a,*,*,saveWorld,"Saves the data for this World.  If passed true, then only save up to 2 chunks, otherwise, save all chunks."
Packet,func_328_a,*,*,writePacket,"Writes a packet, prefixed by its ID, to the data stream."
Packet7,func_329_a,*,*,getPacketSize,"Abstract. Return the size of the packet (not counting the header)."
Vec3D,func_1258_a,*,*,rotateAroundX,"Rotates the vector around the x axis by the specified angle."
Vec3D,func_1259_a,*,*,initialize,"Initializes the next empty vector slot in the list to 0."
Vec3D,func_1252_b,*,*,normalize,"Normalizes the vector to a length of 1 (except if it is the zero vector)"
Vec3D,func_1253_c,*,*,lengthVector,"Returns the length of the vector."
Vec3D,func_1250_b,*,*,getIntermediateWithYValue,"Returns a new vector with y value equal to the second parameter, along the line between this vector and the passed in vector, or null if not possible."
Vec3D,func_1251_c,*,*,distanceTo,"Euclidean distance between this and the specified vector, returned as double."
Vec3D,func_1256_c,*,*,getIntermediateWithZValue,"Returns a new vector with z value equal to the second parameter, along the line between this vector and the passed in vector, or null if not possible."
Vec3D,func_1257_c,*,*,addVector,"Adds the specified x,y,z vector components to this vector and returns the resulting vector. Does not change this vector."
Vec3D,func_1254_e,*,*,setComponents,"Sets the x,y,z components of the vector as specified."
Vec3D,func_1255_d,*,*,squareDistanceTo,"The square of the Euclidean distance between this and the vector of x,y,z components passed in."
BlockTNT,func_252_b,*,*,onBlockDestroyedByPlayer,"Called right before the block is destroyed by a player.  Args: world, x, y, z, metaData"
Block,func_253_b,*,*,setTickOnLoad,"Sets whether this block type will tick on loading the block or not"
Block,func_251_c,*,*,isVecInsideXYBounds,"Checks if a vector is within the X and Y bounds of the block."
Block,func_256_d,*,*,setLightOpacity,"Sets how much light is blocked going through this block. Returns the object for convenience in constructing."
BlockFluids,func_257_a,*,*,velocityToAddToEntity,"Can add to the passed in vector for a movement vector to be applied to the entity. Args: x, y, z, entity, vec3d"
BlockLeaves,func_254_a,*,*,onEntityWalking,"Called whenever an entity is walking on top of this block. Args: world, x, y, z, entity"
BlockDoor,func_255_a,*,*,collisionRayTrace,"Ray traces through the blocks collision from start vector to end vector returning a ray trace hit. Args: world, x, y, z, startVec, endVec"
BlockLadder,func_258_d,*,*,onBlockPlaced,"Called when a block is placed using an item. Used often for taking the facing and figuring out how to position the item. Args: x, y, z, facing"
BlockStairs,func_259_b_,*,*,dropBlockAsItem,"Drops the specified block items"
NBTTagCompound,func_748_a,*,*,setBoolean,"Stores the given boolean value as a NBTTagByte, storing 1 for true and 0 for false, using the given string key."
NBTTagCompound,func_749_a,*,*,setShort,"Stores a new NBTTagShort with the given short value into the map with the given string key."
NBTTagList,func_740_c,*,*,tagCount,"Returns the number of tags in the list."
NBTTagList,func_741_a,*,*,tagAt,"Retrieves the tag at the specified index from the list."
NBTTagList,func_742_a,*,*,setTag,"Adds the provided tag to the end of the list. There is no check to verify this tag is of the same type as any previous tag."
NBTTagCompound,func_743_k,*,*,getCompoundTag,"Retrieves a NBTTagCompound subtag matching the specified key, or a new empty NBTTagCompound if no such key was stored."
NBTTagCompound,func_744_a,*,*,setFloat,"Stores a new NBTTagFloat with the given float value into the map with the given string key."
NBTTagCompound,func_745_d,*,*,getShort,"Retrieves a short value using the specified key, or 0 if no such key was stored."
NBTTagCompound,func_746_c,*,*,getByte,"Retrieves a byte value using the specified key, or 0 if no such key was stored."
NBTTagCompound,func_747_a,*,*,setByteArray,"Stores a new NBTTagByteArray with the given array as data into the map with the given string key."
NetworkManager,func_974_a,*,*,networkShutdown,"Shuts down the network with the specified reason. Closes all streams and sockets, spawns NetworkMasterThread to stop reading and writing threads."
Item,func_21010_e,*,*,getHasSubtypes,"*"
BlockPortal,func_247_b,*,*,randomDisplayTick,"A randomly called display update to be able to add particles or other items for display"
IChunkProvider,func_537_a,*,*,chunkExists,"Checks to see if a chunk exists at x, y"
RecipesDyes,func_21157_a,*,*,addRecipes,"Adds the dye recipes to the CraftingManager."
BlockPressurePlate,func_243_a,*,*,canPlaceBlockAt,"Checks to see if its valid to put this block at the specified coordinates. Args: world, x, y, z"
BlockPortal,func_242_c,*,*,renderAsNormalBlock,"If this block doesn't render as an ordinary block it will return False (examples: signs, buttons, stairs, etc)"
WatchableObject,func_21158_b,*,*,getObject,"*"
BlockLeaves,func_6360_i,*,*,removeLeaves,"*"
ChunkCache,func_601_g,*,*,isBlockOpaqueCube,"Returns true if the block at the specified coordinates is an opaque cube. Args: x, y, z"
Pathfinder,func_1133_b,*,*,findPathOptions,"populates pathOptions with available points and returns the number of options found (args: unused1, currentPoint, unused2, targetPoint, maxDistance)"
Pathfinder,func_1132_a,*,*,getVerticalOffset,"Given an x y z, returns a vertical offset needed to search to find a block to stand on"
Pathfinder,func_1131_a,*,*,createEntityPathTo,"Creates a path from an entity to a specified location within a minimum distance"
Pathfinder,func_1130_a,*,*,createEntityPathTo,"Internal implementation of creating a path from an entity to a point"
Pathfinder,func_1137_a,*,*,createEntityPathTo,"Creates a path from one entity to another within a minimum distance"
Pathfinder,func_1136_a,*,*,openPoint,"Returns a mapped point or creates and adds one"
Pathfinder,func_1135_a,*,*,getSafePoint,"Returns a point that the entity can safely move to"
EntityPlayer,func_20046_s,*,*,updateCloak,"*"
ChunkCache,func_600_a,*,*,getBlockId,"Returns the block ID at coords x,y,z"
GuiConnecting,func_583_b,*,*,getNetClientHandler,"Gets the NetClientHandler."
EntityFireball,func_4035_j_,*,*,getCollisionBorderSize,"*"
EntityLiving,func_4034_G,*,*,kill,"sets the dead flag. Used when you fall off the bottom of the world."
EntityLiving,func_4037_H,*,*,getLookVec,"returns a (normalized) vector of where this entity is looking"
EmptyChunk,func_1004_a,*,*,setChunkData,"sets the data for the chunk"
EmptyChunk,func_1002_d,*,*,getChunkBlockTileEntity,"Gets the TileEntity for a given block in this chunk"
EnumOptions,func_20135_c,*,*,returnEnumOrdinal,"*"
EmptyChunk,func_1000_a,*,*,addEntity,"Adds an entity to the chunk. Args: entity"
EnumOptions,func_20138_d,*,*,getEnumString,"*"
EntityPlayerSP,func_4039_q,*,*,setInPortal,"Called by portal blocks when an entity is within it."
Entity,func_4038_J,*,*,setOnFireFromLava,"Called whenever the entity is walking inside of lava."
EmptyChunk,func_1009_b,*,*,setBlockMetadata,"Set the metadata of a block in the chunk"
EmptyChunk,func_1008_a,*,*,getBlockID,"Return the ID of a block in the chunk."
AxisAlignedBB,func_4149_a,*,*,clearBoundingBoxPool,"Sets the number of bounding boxes in use from the pool to 0 so they will be reused"
ScreenShotHelper,func_4148_a,*,*,saveScreenshot,"Takes a screenshot and saves it to the screenshots directory. Returns the filename of the screenshot."
TileEntityRenderer,func_4144_a,*,*,getSpecialRendererForClass,"Returns the TileEntitySpecialRenderer used to render this TileEntity class, or null if it has no special renderer"
EntityTNTPrimed,func_409_i,*,*,explode,"*"
EntityArrow,func_408_a,*,*,setArrowHeading,"Uses the provided coordinates as a heading and determines the velocity from it with the set force and random variance. Args: x, y, z, force, forceVariation"
RenderBlocks,func_1240_m,*,*,renderBlockFence,"Renders a fence block at the given coordinates"
EntityNoteFX,func_406_a,*,*,renderParticle,"*"
EntityPickupFX,func_404_c,*,*,getFXLayer,"*"
Entity,func_403_b,*,*,isOffsetPositionInLiquid,"Checks if the offset position from the entity's current position is inside of liquid. Args: x, y, z"
EntitySpider,func_402_h,*,*,getMountedYOffset,"Returns the Y offset from the entity's position for any entity riding this one."
EntityFireball,func_401_c_,*,*,canBeCollidedWith,"Returns true if other Entities should be prevented from moving through this Entity."
EntityLiving,func_400_c,*,*,fall,"Called when the mob is falling. Calculates and applies fall damage."
World,func_625_o,*,*,isBlockIndirectlyGettingPowered,"Used to see if one of the blocks next to you or your block is getting power from a neighboring block. Used by items like TNT or Doors so they don't have redstone going straight into them.  Args: x, y, z"
World,func_624_b,*,*,isDaytime,"Checks whether its daytime by seeing if the light subtracted from the skylight is less than 4"
World,func_623_a,*,*,playSoundAtEntity,"Plays a sound at the entity's position. Args: entity, sound, unknown1, unknown2"
World,func_621_b,*,*,countEntities,"Counts how many entities of an entity class exist in the world. Args: entityClass"
World,func_620_h,*,*,chunkExists,"Returns whether a chunk exists at chunk coordinates x, y"
TileEntityRenderer,func_1026_a,*,*,setRenderingContext,"Sets references to the World, RenderEngine, FontRenderer, and EntityPlayer, as well as calculating the player's current position/angle within the current tick"
CanvasIsomPreview,func_1269_e,*,*,getOs,"*"
CanvasIsomPreview,func_1268_a,*,*,drawScreen,"Draws the ISO image."
CanvasIsomPreview,func_1267_a,*,*,getImageBuffer,"*"
CanvasIsomPreview,func_1266_a,*,*,setTimeOfDay,"Sets the time of day."
CanvasIsomPreview,func_1265_d,*,*,showNextBuffer,"Flips to the next frame, after this method has been called once"
CanvasIsomPreview,func_1264_a,*,*,getAppDir,"Gets the app directory for the specified application."
CanvasIsomPreview,func_1263_a,*,*,getMinecraftDir,"Gets the minecraft directory."
Vec3D,func_1262_a,*,*,subtract,"Returns a new vector with the result of the specified vector minus this."
Vec3D,func_1261_d,*,*,squareDistanceTo,"The square of the Euclidean distance between this and the specified vector."
Vec3D,func_1260_a,*,*,createVectorHelper,"Static method for creating a new Vec3D given the three x,y,z values. This is only called from the other static method which creates and places it in the list."
IChunkProvider,func_533_b,*,*,provideChunk,"Will return back a chunk, if it doesn't exist and its not a MP client it will generates all the blocks for the specified chunk from the map seed and chunk seed"
Block,func_244_a,*,*,isVecInsideYZBounds,"Checks if a vector is within the Y and Z bounds of the block."
WorldGenDungeons,func_531_b,*,*,pickMobSpawner,"Randomly decides which spawner to use in a dungeon"
BlockLadder,func_246_f,*,*,getSelectedBoundingBoxFromPool,"Returns the bounding box of the wired rectangular prism to render."
BlockFluids,func_241_c,*,*,getBlockBrightness,"How bright to render this block based on the light its receiving. Args: iBlockAccess, x, y, z"
IChunkProvider,func_535_a,*,*,saveChunks,"Two modes of operation: if passed true, save all Chunks in one go.  If passed false, save up to two chunks.  Return true if all chunks have been saved."
IChunkProvider,func_534_a,*,*,populate,"Populates chunk with ores etc etc"
EntityGhast,func_4050_a,*,*,isCourseTraversable,"True if the ghast has an unobstructed line of travel to the waypoint."
Block,func_249_b,*,*,isVecInsideXZBounds,"Checks if a vector is within the X and Z bounds of the block."
NBTTagCompound,func_759_j,*,*,getByteArray,"Retrieves a byte array using the specified key, or a zero-length array if no such key was stored."
NBTTagCompound,func_758_a,*,*,setInteger,"Stores a new NBTTagInt with the given integer value into the map with the given string key."
NBTTagCompound,func_753_l,*,*,getTagList,"Retrieves a NBTTagList subtag matching the specified key, or a new empty NBTTagList if no such key was stored."
NBTTagCompound,func_752_g,*,*,getFloat,"Retrieves a float value using the specified key, or 0 if no such key was stored."
NBTTagCompound,func_751_b,*,*,hasKey,"Returns whether the given string has been previously stored as a key in the map."
NBTTagCompound,func_750_a,*,*,setLong,"Stores a new NBTTagLong with the given long value into the map with the given string key."
NBTTagCompound,func_757_h,*,*,getDouble,"Retrieves a double value using the specified key, or 0 if no such key was stored."
NBTTagCompound,func_756_e,*,*,getInteger,"Retrieves an integer value using the specified key, or 0 if no such key was stored."
NBTTagCompound,func_755_i,*,*,getString,"Retrieves a string value using the specified key, or an empty string if no such key was stored."
NBTTagCompound,func_754_a,*,*,setString,"Stores a new NBTTagString with the given string value into the map with the given string key."
WatchableObject,func_21159_c,*,*,getObjectType,"*"
SoundManager,func_339_d,*,*,tryToSetLibraryAndCodecs,"Tries to add the paulscode library and the relevant codecs. If it fails, the volumes (sound and music) will be set to zero in the options file."
SoundManager,func_330_b,*,*,closeMinecraft,"Called when Minecraft is closing down."
SoundManager,func_335_a,*,*,onSoundOptionsChanged,"Called when one of the sound level options has changed."
SoundManager,func_336_b,*,*,playSound,"Plays a sound. Args: soundName, x, y, z, volume, pitch"
*,*,NetHandler,func_18_a,handleFlying,"*"
*,*,RecipesFood,func_20177_a,addRecipes,"Adds food recipes to the CraftingManager."
*,*,RecipesArmor,func_20172_a,addRecipes,"Adds the armor recipes to the CraftingManager."
*,*,BlockSnowBlock,func_252_a,idDropped,"Returns the ID of the items to drop on destruction."
*,*,InventoryPlayer,func_20072_i,getItemStack,"*"
*,*,InventoryPlayer,func_20073_b,setItemStack,"*"
*,*,InventoryLargeChest,func_82_a,getStackInSlot,"Returns the stack in slot i"
*,*,IChunkProvider,func_363_b,provideChunk,"*"
*,*,MobSpawnerBase,func_4084_a,generateBiomeLookup,"*"
*,*,MobSpawnerBase,func_4085_a,getBiomeFromLookup,"*"
*,*,WorldProviderHell,func_4086_a,getChunkLoader,"Returns the chunk loader back for the world provider. Args: fileName"
*,*,WorldProviderHell,func_4087_c,getChunkProvider,"Returns the chunk provider back for the world provider"
*,*,MobSpawnerBase,func_4081_a,getEntitiesForType,"*"
*,*,MobSpawnerBase,func_4082_a,setBiomeName,"*"
*,*,MobSpawnerBase,func_4083_b,doesNothingForMobSpawnerBase,"At the moment (beta 1.2_02) this doesn't seem to do anything"
*,*,WorldProviderHell,func_4088_b,generateLightBrightnessTable,"Creates the light to brightness table"
*,*,WorldProviderHell,func_4089_a,calculateCelestialAngle,"*"
*,*,IChunkLoader,func_4104_b,saveExtraChunkData,"Save extra data associated with this Chunk not normally saved during autosave, only during chunk unload.  Currently unused."
*,*,WorldChunkManagerHell,func_4068_a,getTemperatures,"Returns a list of temperatures to use for the specified blocks.  Args: listToReuse, x, y, width, length"
*,*,World,func_20109_d,setEntityDead,"Will get destroyed next tick"
*,*,ItemBlock,func_20106_a,getItemName,"*"
*,*,RecipeSorter,func_20107_a,compareRecipes,"*"
*,*,WorldChunkManagerHell,func_4064_a,loadBlockGeneratorData,"Returns biomes to use for the blocks and loads the other data like temperature and humidity onto the WorldChunkManager Args: oldBiomeList, x, z, width, depth"
*,*,TileEntityFurnace,func_189_f,smeltItem,"Turn one item from the furnace source stack into the appropriate smelted item in the furnace result stack"
*,*,BlockTNT,func_251_a,onBlockDestroyedByPlayer,"Called right before the block is destroyed by a player.  Args: world, x, y, z, metaData"
*,*,ItemStack,func_9218_a,getDamageVsEntity,"*"
*,*,ItemStack,func_9217_a,hitEntity,"*"
*,*,PlayerManager,func_9214_a,addPlayer,"Adds an EntityPlayerMP to the PlayerManager."
*,*,InventoryLargeChest,func_206_a,setInventorySlotContents,"Sets the given item stack to the specified slot in the inventory (can be crafting or armor sections)."
*,*,ChunkLoader,func_664_a,loadChunkIntoWorldFromCompound,"*"
*,*,PlayerManager,func_9213_b,removePlayer,"Removes an EntityPlayerMP from the PlayerManager."
*,*,EntityPlayer,func_172_B,getCurrentEquippedItem,"Returns the currently being used item by the player."
*,*,EntityPlayerMP,func_170_a,displayGUIFurnace,"Displays the furnace GUI for the passed in furnace entity. Args: tileEntityFurnace"
*,*,EntityArrow,func_177_a,setArrowHeading,"Uses the provided coordinates as a heading and determines the velocity from it with the set force and random variance. Args: x, y, z, force, forceVariation"
*,*,EntityPlayerMP,func_174_A,displayWorkbenchGUI,"Displays the crafting GUI for a workbench."
*,*,EntityTNTPrimed,func_178_b,explode,"*"
*,*,NetHandler,func_9003_a,handleHealth,"*"
*,*,Packet39,func_72_a,processPacket,"Passes this Packet on to the NetHandler for processing."
*,*,Packet39,func_71_a,getPacketSize,"Abstract. Return the size of the packet (not counting the header)."
*,*,Packet39,func_70_a,readPacketData,"Abstract. Reads the raw packet data from the data stream."
*,*,Item,func_77_b,getMaxDamage,"Returns the maximum damage an item can take."
*,*,ItemSword,func_75_a,hitBlock,"Current implementations of this method in child classes do not use the entry argument beside ev. They just raise the damage on the stack."
*,*,EntityPlayerMP,func_142_f,onDeath,"Called when the mob's health reaches 0."
*,*,ItemSword,func_79_a,getStrVsBlock,"Returns the strength of the stack against a given block. 1.0F base, (Quality+1)*2 if correct blocktype, 1.5F if sword"
*,*,ItemBlock,func_78_a,onItemUse,"Callback for item usage. If the item does something special on right clicking, he will have one of those. Return True if something happen and false if it don't. This is for ITEMS, not BLOCKS !"
*,*,EntityLiving,func_143_a,knockBack,"knocks back this entity"
*,*,World,func_520_e,updateEntity,"*"
*,*,EntityLiving,func_140_b,updateRotation,"Arguments: current rotation, intended rotation, max increment."
*,*,ItemStack,func_579_a,damageItem,"Raise the damage on the item by the argument. If the dmg is superior to health, destroy one element of the stack."
*,*,World,func_21119_h,markBlockAsNeedsUpdate,"calls the 'MarkBlockAsNeedsUpdate' in all block accesses in this world"
*,*,ItemStack,func_576_b,getMaxStackSize,"Returns maximum size of the stack."
*,*,MobSpawnerTaiga,func_21114_a,getRandomWorldGenForTrees,"Gets a WorldGen appropriate for this biome."
*,*,ItemStack,func_574_a,getStrVsBlock,"Returns the strength of the stack against a given block."
*,*,ItemStack,func_573_b,canHarvestBlock,"*"
*,*,ItemStack,func_572_a,useItem,"Uses the item stack by the player. Gives the coordinates of the block its being used against and the side. Args: player, world, x, y, z, side"
*,*,ItemStack,func_571_c,getMaxDamage,"Returns the max damage an item in the stack can take."
*,*,World,func_476_g,checkSessionLock,"Checks whether the session lock file was modified by another process"
*,*,World,func_477_b,getCelestialAngle,"*"
*,*,World,func_474_n,isBlockIndirectlyGettingPowered,"Used to see if one of the blocks next to you or your block is getting power from a neighboring block. Used by items like TNT or Doors so they don't have redstone going straight into them.  Args: x, y, z"
*,*,World,func_475_i,canExistingBlockSeeTheSky,"Determines if a block can see the sky or not, but if the proper chunk does not already exist, it does not create a new one."
*,*,World,func_472_a,getClosestPlayerToEntity,"Gets the closest player to the entity within the specified distance (if distance is less than 0 then ignored). Args: entity, dist"
*,*,World,func_473_a,setBlockTileEntity,"Sets the TileEntity for a given block in X, Y, Z coordinates"
*,*,World,func_470_a,setBlockAndMetadata,"*"
*,*,InventoryLargeChest,func_83_a,getSizeInventory,"*"
*,*,World,func_478_h,saveLevel,"*"
*,*,World,func_479_b,obtainEntitySkin,"*"
*,*,BlockFluids,func_302_i,checkForHarden,"Forces lava to check to see if it is colliding with water, and then decide what it should harden to."
*,*,Pathfinder,func_656_a,addToPath,"Adds a path from start to end and returns the whole path (args: unused, start, end, unused, maxDistance)"
*,*,Pathfinder,func_657_a,createEntityPathTo,"Creates a path from one entity to another within a minimum distance"
*,*,Pathfinder,func_654_b,findPathOptions,"populates pathOptions with available points and returns the number of options found (args: unused1, currentPoint, unused2, targetPoint, maxDistance)"
*,*,Pathfinder,func_655_a,openPoint,"Returns a mapped point or creates and adds one"
*,*,Pathfinder,func_652_a,createEntityPathTo,"Internal implementation of creating a path from an entity to a point"
*,*,Pathfinder,func_653_a,createEntityPath,"Returns a new PathEntity for a given start and end point"
*,*,Pathfinder,func_650_a,getSafePoint,"Returns a point that the entity can safely move to"
*,*,Pathfinder,func_651_a,createEntityPathTo,"Creates a path from an entity to a specified location within a minimum distance"
*,*,EntityFlying,func_148_c,moveEntityWithHeading,"Moves the entity based on the specified heading.  Args: strafe, forward"
*,*,NetHandler,func_11_a,handleBlockItemSwitch,"*"
*,*,AxisAlignedBB,func_696_c,getOffsetBoundingBox,"Returns a bounding box offseted by the specified vector (if negative numbers are given it will shrink). Args: x, y, z"
*,*,EntityPlayerMP,func_153_y,onLivingUpdate,"Called frequently so the entity can update its state every tick as required. For example, zombies and skeletons use this to react to sunlight and start to burn."
*,*,AxisAlignedBB,func_697_a,isVecInYZ,"Checks if the specified vector is within the YZ dimensions of the bounding box. Args: Vec3D"
*,*,BlockButton,func_255_c,onBlockPlaced,"Called when a block is placed using an item. Used often for taking the facing and figuring out how to position the item. Args: x, y, z, facing"
*,*,NBTBase,func_377_b,getTagName,"Returns the string name of a tag with the specified type, or 'UNKNOWN' if invalid."
*,*,ChunkProviderServer,func_376_d,loadChunk,"loads or generates the chunk at the chunk location specified"
*,*,ChunkProviderLoadOrGenerate,func_371_a,saveExtraChunkData,"Save extra data associated with this Chunk not normally saved during autosave, only during chunk unload.  Currently unused."
*,*,ChunkProviderLoadOrGenerate,func_370_b,saveChunk,"Save a given Chunk, recording the time in lastSaveTime"
*,*,BlockOre,func_21025_b,damageDropped,"Determines the damage on the item the block drops. Used in cloth and wood."
*,*,BlockLever,func_274_g,checkIfAttachedToBlock,"Checks if the block is attached to another block. If it is not, it returns false and drops the block as an item. If it is it returns true."
*,*,BlockCrops,func_277_b,canThisPlantGrowOnThisBlockID,"Gets passed in the blockID of the block below and supposed to return true if its allowed to grow on the type of blockID passed in. Args: blockID"
*,*,BlockFire,func_270_h,getChanceOfNeighborsEncouragingFire,"Gets the highest chance of a neighbor block encouraging this block to catch fire"
*,*,Slot,func_20094_d,onSlotChanged,"Called when the stack in a Slot changes"
*,*,AxisAlignedBB,func_699_b,setBB,"Sets the bounding box to the same bounds as the bounding box passed in. Args: axisAlignedBB"
*,*,SlotArmor,func_20095_a,isItemValid,"Check if the stack is a valid item for this slot."
*,*,NetHandler,func_15_a,handleSpawnPosition,"*"
*,*,World,func_514_a,spawnParticle,"Spawns a particle.  Args particleName, x, y, z, velX, velY, velZ"
*,*,NBTTagCompound,func_399_a,setTag,"Stores the given tag into the map with the given string key. This is mostly used to store tag lists."
*,*,NBTTagCompound,func_398_g,getDouble,"Retrieves a double value using the specified key, or 0 if no such key was stored."
*,*,NBTTagCompound,func_381_a,writeTagContents,"Write the actual data contents of the tag, implemented in NBT extension classes"
*,*,NBTTagCompound,func_393_a,setBoolean,"Stores the given boolean value as a NBTTagByte, storing 1 for true and 0 for false, using the given string key."
*,*,NBTTagCompound,func_392_a,setCompoundTag,"Stores the given NBTTagCompound into the map with the given string key."
*,*,NBTTagCompound,func_391_a,setByteArray,"Stores a new NBTTagByteArray with the given array as data into the map with the given string key."
*,*,NBTTagCompound,func_390_a,setFloat,"Stores a new NBTTagFloat with the given float value into the map with the given string key."
*,*,MinecraftServer,func_6021_b,commandLineParser,"Parse the command line and call the corresponding action."
*,*,NBTTagCompound,func_394_a,setShort,"Stores a new NBTTagShort with the given short value into the map with the given string key."
*,*,World,func_450_b,getEntitiesWithinAABBExcludingEntity,"Will get all entities within the specified AABB excluding the one passed into it. Args: entityToExclude, aabb"
*,*,Entity,func_103_e,getDistance,"Gets the distance to the position. Args: x, y, z"
*,*,EntityPlayerMP,func_21072_a,displayGUIDispenser,"Displays the dipsenser GUI for the passed in dispenser entity. Args: TileEntityDispenser"
*,*,TileEntityFurnace,func_193_g,canSmelt,"Returns true if the furnace can smelt an item, i.e. has a source item, destination stack isn't full, etc."
*,*,Slot,func_20089_b,putStack,"Helper method to put a stack in the slot."
*,*,NBTBase,func_385_m,setKey,"Sets the key for this tag and returns this for convenience."
*,*,NetHandler,func_12_a,handleBlockChange,"*"
*,*,Slot,func_20088_a,decrStackSize,"Decrease the size of the stack in slot (first int arg) by the amount of the second int arg. Returns the new stack."
*,*,WatchableObject,func_21170_d,getWatching,"*"
*,*,Entity,func_9059_p,isSneaking,"Returns if this entity is sneaking."
*,*,Entity,func_104_p,getEyeHeight,"*"
*,*,WatchableObject,func_21173_a,setWatching,"*"
*,*,IWorldAccess,func_687_a,spawnParticle,"Spawns a particle. Arg: particleType, x, y, z, velX, velY, velZ"
*,*,Block,func_4026_a,setStepSound,"Sets the footstep sound for the block. Returns the object for convenience in constructing."
*,*,BlockStairs,func_4027_a,onBlockPlacedBy,"Called when a block is using an item and passed in who placed it. Args: x, y, z, entityLiving"
